var1,var2,var3
3715488;670;0
3718487;671;0
3721400;672;0
3724348;673;0
3727290;674;0
3730255;675;0
3733193;676;0
3736157;677;0
3739107;678;0
3742053;679;0
3745009;680;0
3747943;681;0
3750904;682;0
3753858;683;0
3756808;684;0
3759768;685;0
3762764;686;0
3765668;687;0
3768610;688;0
3771562;689;0
3774517;690;0
3777466;691;0
3780420;692;0
3783372;693;0
3786320;694;0
3789270;695;0
3792223;696;0
3795191;697;0
3798133;698;0
3801070;699;0
3804028;700;0
3806979;701;0
3809942;702;0
3812889;703;0
3815835;704;0
3818789;705;0
3821954;706;0
3824685;707;0
3827630;708;0
3830593;709;0
3833659;710;0
3836499;711;0
3839436;712;0
3842396;713;0
3845336;714;0
3848301;715;0
3851237;716;0
3854193;717;0
3857153;718;0
3860097;719;0
3863059;720;0
3865999;721;0
3868964;722;0
3871914;723;0
3874861;724;0
3877809;725;0
3880765;726;0
3883705;727;0
3886662;728;0
3889597;729;0
3892559;730;0
3895513;731;0
3898468;732;0
3901419;733;0
3904351;734;0
3907327;735;0
3910358;736;0
3913223;737;0
3916165;738;0
3919117;739;0
3922069;740;0
3925152;741;0
3927968;742;0
3930912;743;0
3933874;744;0
3936831;745;0
3939812;746;0
3942728;747;0
3945675;748;0
3948637;749;0
3951715;750;0
3954527;751;0
3957482;752;0
3960434;753;0
3963388;754;0
3966336;755;0
3969287;756;0
3972241;757;0
3975190;758;0
3978125;759;0
3981087;760;0
3984037;761;0
3986995;762;0
3989943;763;0
3992896;764;0
3995847;765;0
3998827;766;0
4001767;767;0
4004693;768;0
4007641;769;0
4010610;770;0
4013563;771;0
4016516;772;0
4019459;773;0
4022400;774;0
4025366;775;0
4028313;776;0
4031276;777;0
4034200;778;0
4037232;779;0
4040331;780;0
4043074;781;0
4046009;782;0
4048969;783;0
4051909;784;0
4054876;785;0
4057820;786;0
4060778;787;0
4063724;788;0
4066672;789;0
4069630;790;0
4072583;791;0
4075592;792;0
4078481;793;0
4081417;794;0
4084385;795;0
4087333;796;0
4090290;797;0
4093236;798;0
4096186;799;0
4099136;800;0
4102102;801;0
4105100;802;0
4107991;803;0
4110951;804;0
4114084;805;0
4116857;806;0
4119794;807;0
4122740;808;0
4125685;809;0
4128649;810;0
4131608;811;0
4134546;812;0
4137506;813;0
4140452;814;0
4143407;815;0
4146352;816;0
4149300;817;0
4152256;818;0
4155203;819;0
4158167;820;0
4161104;821;0
4164065;822;0
4167014;823;0
4169965;824;0
4172914;825;0
4175864;826;0
4178812;827;0
4181768;828;0
4184705;829;0
4187670;830;0
4190618;831;0
4193572;832;0
4196518;833;0
4199474;834;0
4202436;835;0
4205389;836;0
4208335;837;0
4211382;838;0
4214231;839;0
4217191;840;0
4220134;841;0
4223085;842;0
4226022;843;0
4229039;844;0
4231923;845;0
4234902;846;0
4237828;847;0
4240773;848;0
4243740;849;0
4246712;850;0
4249653;851;0
4252609;852;0
4255543;853;0
4258504;854;0
4261462;855;0
4264507;856;0
4267351;857;0
4270306;858;0
4273252;859;0
4276205;860;0
4279157;861;0
4282101;862;0
4285051;863;0
4288014;864;0
4290961;865;0
4293905;866;0
4296869;867;0
4299800;868;0
4302765;869;0
4305960;870;0
4308658;871;0
4311601;872;0
4314558;873;0
4317525;874;0
4320480;875;0
4323438;876;0
4326377;877;0
4329316;878;0
4332291;879;0
4335232;880;0
4338173;881;0
4341118;882;0
4344202;883;0
4347032;884;0
4350058;885;0
4352939;886;0
4356037;887;0
4358821;888;0
4361790;889;0
4364746;890;0
4367686;891;0
4370636;892;0
4373588;893;0
4376536;894;0
4379497;895;0
4382454;896;0
4385395;897;0
4388356;898;0
4391299;899;0
4394257;900;0
4397191;901;0
4400138;902;0
4403108;903;0
4406058;904;0
4409020;905;0
4411956;906;0
4414889;907;0
4417859;908;0
4420828;909;0
4423757;910;0
4426710;911;0
4429670;912;0
4432603;913;0
4435611;914;0
4438521;915;0
4441457;916;0
4444406;917;0
4447370;918;0
4450311;919;0
4453258;920;0
4456231;921;0
4459279;922;0
4462141;923;0
4465073;924;0
4468028;925;0
4470975;926;0
4473931;927;0
4476863;928;0
4479833;929;0
4482779;930;0
4485745;931;0
4488684;932;0
4491636;933;0
4494586;934;0
4497730;935;0
4500475;936;0
4503447;937;0
4506377;938;0
4509343;939;0
4512294;940;0
4515244;941;0
4518186;942;0
4521144;943;0
4524097;944;0
4527045;945;0
4529997;946;0
4532946;947;0
4535899;948;0
4538849;949;0
4541811;950;0
4544751;951;0
4547708;952;0
4550654;953;0
4553604;954;0
4556558;955;0
4559514;956;0
4562465;957;0
4565416;958;0
4568359;959;0
4571322;960;0
4574261;961;0
4577211;962;0
4580163;963;0
4583119;964;0
4586064;965;0
4589020;966;0
4591955;967;0
4594931;968;0
4597872;969;0
4600991;970;0
4603779;971;0
4606714;972;0
4609684;973;0
4612635;974;0
4615580;975;0
4618512;976;0
4621490;977;0
4624429;978;0
4627368;979;0
4630334;980;0
4633276;981;0
4636225;982;0
4639191;983;0
4642124;984;0
4645082;985;0
4648020;986;0
4651050;987;0
4653938;988;0
4656891;989;0
4660020;990;0
4662793;991;0
4665738;992;0
4668698;993;0
4671649;994;0
4674593;995;0
4677554;996;0
4680505;997;0
4683455;998;0
4686408;999;0
4689355;1000;0
4692314;1001;0
4695245;1002;0
4698217;1003;0
4701163;1004;0
4704113;1005;0
4707065;1006;0
4710195;1007;0
4712960;1008;0
4715927;1009;0
4718873;1010;0
4721801;1011;0
4724773;1012;0
4727712;1013;0
4730673;1014;0
4733627;1015;0
4736571;1016;0
4739530;1017;0
4742481;1018;0
4745434;1019;0
4748363;1020;0
4751316;1021;0
4754280;1022;0
4757239;1023;0
4760188;1024;0
4763238;1025;0
4766087;1026;0
4769037;1027;0
4771990;1028;0
4774933;1029;0
4777890;1030;0
4780838;1031;0
4783801;1032;0
4786737;1033;0
4789897;1034;0
4792646;1035;0
4795594;1036;0
4798533;1037;0
4801497;1038;0
4804463;1039;0
4807407;1040;0
4810448;1041;0
4813447;1042;0
4816492;1043;0
4819204;1044;0
4822152;1045;0
4825107;1046;0
4828060;1047;0
4831032;1048;0
4833959;1049;0
4836909;1050;0
4839898;1051;0
4842820;1052;0
4845755;1053;0
4848725;1054;0
4851664;1055;0
4854605;1056;0
4857579;1057;0
4860519;1058;0
4863472;1059;0
4866422;1060;0
4869374;1061;0
4872317;1062;0
4875273;1063;0
4878226;1064;0
4881181;1065;0
4884130;1066;0
4887077;1067;0
4890033;1068;0
4892982;1069;0
4895931;1070;0
4898882;1071;0
4901832;1072;0
4904794;1073;0
4907740;1074;0
4910699;1075;0
4913637;1076;0
4916590;1077;0
4919543;1078;0
4922497;1079;0
4925433;1080;0
4928380;1081;0
4931358;1082;0
4934297;1083;0
4937256;1084;0
4940188;1085;0
4943135;1086;0
4946154;1087;0
4949056;1088;0
4952003;1089;0
4954944;1090;0
4957889;1091;0
4960877;1092;0
4963812;1093;0
4966769;1094;0
4969708;1095;0
4972662;1096;0
4975609;1097;0
4978554;1098;0
4981518;1099;0
4984465;1100;0
4987416;1101;0
4990362;1102;0
4993321;1103;0
4996269;1104;0
4999226;1105;0
5002210;1106;0
5005299;1107;0
5008087;1108;0
